0,102.178734
1,99.178032
2,99.857719
3,99.940544
4,100.909988
5,98.658630
6,101.172501
7,101.389732
8,101.422508
9,101.314690
10,99.328201
11,99.181480
12,101.277359
13,99.964699
14,98.976547
15,101.791084
16,100.090790
17,98.822571
18,97.808578
19,100.884079
20,101.235123
21,100.989380
22,96.599869
23,97.989410
24,98.516350
25,99.463135
26,97.973549
27,97.531609
28,97.781990
29,98.845055
30,97.389511
31,99.103073
32,99.856232
33,101.744247
34,101.505783
35,98.911896
36,99.976555
37,96.508369
38,99.183495
39,96.056091
40,97.308022
41,100.012032
42,99.488983
43,100.098000
44,99.914162
45,98.509293
46,99.984970
47,97.425911
48,98.344124
49,99.065910
50,100.990311
51,100.252983
52,99.094902
53,104.757545
54,102.720238
55,103.127151
56,100.172379
57,101.242928
58,98.432968
59,102.272758
60,100.017509
61,101.245163
62,101.112907
63,101.002541
64,99.930382
65,99.736893
66,101.312866
67,97.526016
68,100.630547
69,103.268631
70,97.916435
71,98.598312
72,100.062210
73,98.160255
74,97.941177
75,99.866364
76,100.805397
77,100.717094
78,101.815811
79,101.187569
80,100.805489
81,99.467728
82,103.840065
83,99.087471
84,103.009758
85,99.525986
86,101.066643
87,103.273735
88,98.023895
89,98.520920
90,99.290375
91,99.783478
92,100.364624
93,98.983673
94,96.662857
95,98.953857
96,100.905525
97,102.024872
98,100.463448
99,102.099571
100,99.654686
101,99.265800
102,100.099258
103,98.409447
104,99.249214
105,100.043350
106,100.117920
107,98.867981
108,102.181030
109,99.529800
110,101.516212
111,100.788185
112,100.898491
113,99.494247
114,100.680603
115,98.027672
116,100.610481
117,99.447731
118,98.771095
119,97.623123
120,99.621643
121,99.094986
122,99.334305
123,96.447205
124,97.219337
125,101.996437
126,100.057068
127,99.807243
128,99.911179
129,97.246933
130,101.377579
131,98.497917
132,97.476273
133,101.229271
134,100.354958
135,101.737823
136,98.057152
137,102.028702
138,100.723320
139,99.930748
140,102.378403
141,98.398048
142,101.275093
143,99.275589
144,102.058960
145,100.168983
146,95.453667
147,97.518143
148,101.049240
149,99.632446
150,100.496620
151,95.021103
152,101.514603
153,98.216034
154,99.343246
155,100.507179
156,101.115601
157,99.723442
158,99.354301
159,101.951027
160,99.286827
161,98.318993
162,100.614647
163,101.029335
164,100.280273
165,97.976196
166,98.271820
167,97.037193
168,104.484215
169,97.375488
170,100.638206
171,99.192162
172,101.129532
173,99.397415
174,100.709511
175,100.390404
176,99.275024
177,97.054245
178,97.780441
179,99.017151
180,98.945946
181,99.440613
182,99.473930
183,96.893425
184,96.805077
185,99.514809
186,100.348839
187,98.606750
188,99.995422
189,100.522217
190,102.292313
191,101.832138
192,98.121025
193,98.544838
194,100.634872
195,101.535423
196,97.786865
197,97.963394
198,101.889709
199,98.301964
200,99.759758
201,101.079262
202,100.200974
203,99.538803
204,100.083099
205,99.196632
206,100.206993
207,101.249855
208,102.694756
209,102.445862
210,100.383896
211,99.512825
212,98.248444
213,99.911560
214,102.540497
215,100.762238
216,103.751709
217,100.736893
218,100.119003
219,100.988647
220,98.772179
221,100.025467
222,99.341721
223,101.545906
224,99.465652
225,100.823524
226,99.340569
227,100.766106
228,98.723907
229,98.287743
230,97.851723
231,98.616425
232,98.602554
233,97.928284
234,101.052429
235,98.724739
236,102.369339
237,97.283989
238,99.157761
239,99.638504
240,99.090912
241,99.506599
242,103.144791
243,102.608009
244,102.175339
245,102.928940
246,97.774490
247,96.760597
248,102.546005
249,99.674095
250,98.983032
251,102.903343
252,98.873741
253,99.745735
254,97.779228
255,101.066086
256,102.177017
257,102.588066
258,99.263535
259,102.020599
260,99.330978
261,96.556709
262,102.150711
263,101.861504
264,104.258881
265,102.719261
266,98.207794
267,97.959198
268,99.715614
269,104.437271
270,100.779892
271,103.004974
272,100.709000
273,99.508804
274,100.825714
275,103.434540
276,101.732620
277,102.810738
278,95.138939
279,96.255981
280,99.942459
281,97.395485
282,95.932243
283,97.884888
284,97.748932
285,99.988174
286,97.436653
287,103.637695
288,101.092438
289,103.070938
290,99.314117
291,101.068558
292,100.999550
293,96.768623
294,97.729645
295,97.595619
296,101.163109
297,98.615936
298,100.563217
299,99.520004
300,98.540077
301,98.656013
302,100.824020
303,97.293198
304,99.720169
305,97.735382
306,98.741768
307,98.110184
308,96.574722
309,104.107452
310,101.765503
311,103.876625
312,100.057167
313,102.351227
314,99.648895
315,100.913582
316,101.547417
317,103.640656
318,100.902740
319,99.395844
320,101.697121
321,99.016823
322,101.835739
323,98.160599
324,99.566200
325,102.191154
326,98.977959
327,100.185143
328,98.738167
329,98.322083
330,98.129333
331,102.155518
332,103.755447
333,102.664215
334,101.120911
335,103.270348
336,98.766853
337,97.619713
338,107.197205
339,99.224037
340,101.070923
341,99.745071
342,98.227501
343,105.008179
344,96.721878
345,98.542458
346,100.519142
347,98.855026
348,99.809868
349,99.166313
350,98.947350
351,101.079239
352,102.860710
353,101.788612
354,101.952629
355,100.128990
356,99.965691
357,99.237617
358,101.392258
359,98.824104
360,96.973969
361,102.451141
362,100.366951
363,100.188477
364,102.590645
365,103.393936
366,98.692482
367,101.732742
368,100.315056
369,99.449692
370,98.018661
371,95.218079
372,100.570763
373,98.694504
374,99.488564
375,95.929031
376,100.507797
377,99.240662
378,100.496368
379,96.876534
380,99.602463
381,101.192314
382,100.245628
383,98.268394
384,98.709557
385,98.442169
386,98.741020
387,99.783173
388,96.762016
389,101.093727
390,100.341446
391,102.398399
392,98.453430
393,102.274406
394,102.538963
395,97.223862
396,104.176392
397,99.378181
398,98.994102
399,98.772560
400,103.125694
401,101.535370
402,96.348289
403,94.803131
404,99.743637
405,99.419182
406,102.080688
407,95.331779
408,100.248650
409,98.620041
410,100.832588
411,100.907196
412,101.254837
413,99.045677
414,99.656548
415,103.293205
416,101.497299
417,97.892380
418,98.827438
419,102.397652
420,98.943138
421,96.874847
422,97.555954
423,93.684219
424,103.204308
425,96.196419
426,99.377678
427,99.867088
428,102.823486
429,98.248749
430,101.629875
431,100.661812
432,97.942558
433,98.587936
434,100.204063
435,101.806236
436,96.579887
437,100.664215
438,100.709198
439,97.511299
440,96.845451
441,100.786751
442,99.916801
443,98.794022
444,99.409668
445,98.245583
446,102.036026
447,103.465591
448,100.710854
449,97.521637
450,100.483879
451,101.809166
452,100.318924
453,96.399452
454,102.521820
455,99.779900
456,99.242661
457,101.701950
458,101.252899
459,98.999611
460,100.002251
461,98.841705
462,101.554771
463,103.207687
464,103.650681
465,102.878525
466,100.554970
467,99.811989
468,97.999023
469,99.732979
470,103.594467
471,104.488586
472,103.268654
473,99.535240
474,100.979736
475,102.601753
476,96.687851
477,101.205696
478,101.344460
479,105.603699
480,102.544662
481,98.402245
482,99.889282
483,100.508018
484,100.058388
485,100.368797
486,97.609192
487,97.526222
488,98.956329
489,94.197617
490,98.067947
491,98.016029
492,101.835045
493,100.090393
494,102.548744
495,101.052864
496,99.889091
497,99.544182
498,104.228836
499,101.936829
500,101.595688
501,104.333611
502,98.237160
503,96.153229
504,102.897675
505,99.471451
506,99.299828
507,105.590981
508,98.429352
509,99.863808
510,97.093857
511,99.435753
512,104.369499
513,103.941391
514,98.997688
515,102.336525
516,99.315834
517,93.579720
518,103.445831
519,103.018143
520,102.750275
521,99.847733
522,96.323250
523,100.008110
524,100.035126
525,103.701813
526,99.775993
527,102.153725
528,100.930824
529,100.725288
530,102.642616
531,104.296013
532,102.650192
533,104.028557
534,96.323563
535,96.752419
536,99.224396
537,97.200584
538,97.353409
539,97.305542
540,98.419846
541,99.165337
542,101.721825
543,103.727531
544,103.657753
545,105.252914
546,98.931030
547,101.066116
548,99.135902
549,97.987549
550,97.961197
551,98.038490
552,102.172798
553,99.777214
554,99.482018
555,100.504677
556,99.716988
557,96.139946
558,102.562904
559,96.464783
560,98.343674
561,93.910248
562,99.020988
563,97.380318
564,98.343330
565,101.634117
566,101.882896
567,105.142738
568,97.492714
569,102.222977
570,98.138161
571,101.517975
572,100.378754
573,103.677124
574,100.760086
575,99.086945
576,105.377136
577,100.850662
578,105.847122
579,99.537254
580,98.851891
581,100.013992
582,97.816872
583,97.428101
584,99.099823
585,97.521538
586,96.581589
587,96.663048
588,104.560478
589,101.859039
590,101.968842
591,102.356819
592,98.069916
593,94.994286
594,105.444336
595,97.883942
596,99.530220
597,96.743080
598,97.878464
599,106.517921
600,98.408844
601,98.916252
602,99.280334
603,97.142731
604,99.754059
605,96.348434
606,98.254066
607,100.814056
608,104.063034
609,101.477608
610,104.094200
611,100.082047
612,99.957642
613,98.688202
614,102.490448
615,99.922440
616,93.755913
617,104.975136
618,102.185333
619,99.141701
620,102.866013
621,105.023834
622,97.263031
623,102.732483
624,98.353050
625,99.079849
626,99.211014
627,96.477997
628,99.935051
629,98.360619
630,99.603416
631,97.537514
632,97.636002
633,98.746002
634,101.053078
635,96.896103
636,99.498871
637,101.006584
638,98.074600
639,97.812332
640,99.945351
641,97.270576
642,96.449623
643,99.302986
644,95.234917
645,98.825012
646,99.024872
647,105.638756
648,100.747314
649,106.365273
650,100.361977
651,96.704063
652,99.442139
653,99.848228
654,101.867783
655,99.118683
656,101.817856
657,104.025330
658,95.321884
659,95.215164
660,99.673264
661,98.029739
662,99.504272
663,95.512901
664,97.800346
665,95.347893
666,99.663094
667,102.155907
668,100.234978
669,100.641647
670,99.074707
671,101.214470
672,100.160049
673,96.987381
674,100.442627
675,103.034424
676,99.717934
677,99.054634
678,97.465866
679,94.565712
680,103.095284
681,94.765610
682,101.428825
683,99.670021
684,101.034523
685,98.385422
686,102.159874
687,103.244972
688,98.513741
689,96.594620
690,98.192245
691,101.827721
692,98.573532
693,99.464951
694,99.051773
695,96.856689
696,96.396034
697,102.301949
698,99.504807
699,99.859261
700,98.065247
701,97.672470
702,101.930405
703,104.825211
704,102.099045
705,97.264641
706,101.123199
707,104.542305
708,102.230629
709,97.586479
710,100.611328
711,99.780830
712,99.399857
713,102.921242
714,105.053062
715,102.259201
716,98.587082
717,100.067574
718,101.733498
719,106.461624
720,104.300560
721,102.684990
722,101.280930
723,99.808701
724,98.801193
725,98.024902
